,ccaa,sex,date,age_group,year,week,pop
20671,ES42,M,2013-07-01,Y_LT5,10065,135,55722
20672,ES42,M,2014-01-01,Y10-14,10070,5,54483
20673,ES42,M,2014-01-01,Y15-19,10070,5,53851
20674,ES42,M,2014-01-01,Y20-24,10070,5,59999
20675,ES42,M,2014-01-01,Y25-29,10070,5,66678
20676,ES42,M,2014-01-01,Y30-34,10070,5,81799
20677,ES42,M,2014-01-01,Y35-39,10070,5,91425
20678,ES42,M,2014-01-01,Y40-44,10070,5,86250
20679,ES42,M,2014-01-01,Y45-49,10070,5,84128
20680,ES42,M,2014-01-01,Y5-9,10070,5,58540
20681,ES42,M,2014-01-01,Y50-54,10070,5,76674
20682,ES42,M,2014-01-01,Y55-59,10070,5,61019
20683,ES42,M,2014-01-01,Y60-64,10070,5,49564
20684,ES42,M,2014-01-01,Y65-69,10070,5,43653
20685,ES42,M,2014-01-01,Y70-74,10070,5,34696
20686,ES42,M,2014-01-01,Y75-79,10070,5,33870
20687,ES42,M,2014-01-01,Y80-84,10070,5,29928
20688,ES42,M,2014-01-01,Y85-89,10070,5,16901
20689,ES42,M,2014-01-01,Y_GE90,22154,11,6846
20690,ES42,M,2014-01-01,Y_LT5,10070,5,54451
20691,ES42,M,2014-07-01,Y10-14,10070,135,54569
20692,ES42,M,2014-07-01,Y15-19,10070,135,53609
20693,ES42,M,2014-07-01,Y20-24,10070,135,59078
20694,ES42,M,2014-07-01,Y25-29,10070,135,65218
20695,ES42,M,2014-07-01,Y30-34,10070,135,79549
20696,ES42,M,2014-07-01,Y35-39,10070,135,90461
20697,ES42,M,2014-07-01,Y40-44,10070,135,86147
20698,ES42,M,2014-07-01,Y45-49,10070,135,83743
20699,ES42,M,2014-07-01,Y5-9,10070,135,58520
20700,ES42,M,2014-07-01,Y50-54,10070,135,77469
20701,ES42,M,2014-07-01,Y55-59,10070,135,62824
20702,ES42,M,2014-07-01,Y60-64,10070,135,49801
20703,ES42,M,2014-07-01,Y65-69,10070,135,43882
20704,ES42,M,2014-07-01,Y70-74,10070,135,36331
20705,ES42,M,2014-07-01,Y75-79,10070,135,32058
20706,ES42,M,2014-07-01,Y80-84,10070,135,29794
20707,ES42,M,2014-07-01,Y85-89,10070,135,17228
20708,ES42,M,2014-07-01,Y_GE90,22154,297,7121
20709,ES42,M,2014-07-01,Y_LT5,10070,135,53129
20710,ES42,M,2015-01-01,Y10-14,10075,5,54766
20711,ES42,M,2015-01-01,Y15-19,10075,5,53428
20712,ES42,M,2015-01-01,Y20-24,10075,5,58290
20713,ES42,M,2015-01-01,Y25-29,10075,5,63658
20714,ES42,M,2015-01-01,Y30-34,10075,5,77381
20715,ES42,M,2015-01-01,Y35-39,10075,5,89646
20716,ES42,M,2015-01-01,Y40-44,10075,5,86131
20717,ES42,M,2015-01-01,Y45-49,10075,5,83472
20718,ES42,M,2015-01-01,Y5-9,10075,5,58532
20719,ES42,M,2015-01-01,Y50-54,10075,5,78275
20720,ES42,M,2015-01-01,Y55-59,10075,5,64685
20721,ES42,M,2015-01-01,Y60-64,10075,5,50159
20722,ES42,M,2015-01-01,Y65-69,10075,5,44258
20723,ES42,M,2015-01-01,Y70-74,10075,5,37989
20724,ES42,M,2015-01-01,Y75-79,10075,5,30401
20725,ES42,M,2015-01-01,Y80-84,10075,5,29863
20726,ES42,M,2015-01-01,Y85-89,10075,5,17622
20727,ES42,M,2015-01-01,Y_GE90,22165,11,7350
20728,ES42,M,2015-01-01,Y_LT5,10075,5,51956
20729,ES42,M,2015-07-01,Y10-14,10075,135,54815
20730,ES42,M,2015-07-01,Y15-19,10075,135,53403
20731,ES42,M,2015-07-01,Y20-24,10075,135,57418
20732,ES42,M,2015-07-01,Y25-29,10075,135,62507
20733,ES42,M,2015-07-01,Y30-34,10075,135,74734
20734,ES42,M,2015-07-01,Y35-39,10075,135,88397
20735,ES42,M,2015-07-01,Y40-44,10075,135,86056
20736,ES42,M,2015-07-01,Y45-49,10075,135,83334
20737,ES42,M,2015-07-01,Y5-9,10075,135,58315
20738,ES42,M,2015-07-01,Y50-54,10075,135,78492
20739,ES42,M,2015-07-01,Y55-59,10075,135,66504
20740,ES42,M,2015-07-01,Y60-64,10075,135,50718
20741,ES42,M,2015-07-01,Y65-69,10075,135,44464
20742,ES42,M,2015-07-01,Y70-74,10075,135,37259
20743,ES42,M,2015-07-01,Y75-79,10075,135,30911
20744,ES42,M,2015-07-01,Y80-84,10075,135,29481
20745,ES42,M,2015-07-01,Y85-89,10075,135,17868
20746,ES42,M,2015-07-01,Y_GE90,22165,297,7506
20747,ES42,M,2015-07-01,Y_LT5,10075,135,51031
20748,ES42,M,2016-01-01,Y10-14,10080,5,54900
20749,ES42,M,2016-01-01,Y15-19,10080,5,53357
20750,ES42,M,2016-01-01,Y20-24,10080,5,56665
20751,ES42,M,2016-01-01,Y25-29,10080,5,61390
20752,ES42,M,2016-01-01,Y30-34,10080,5,72278
20753,ES42,M,2016-01-01,Y35-39,10080,5,87274
20754,ES42,M,2016-01-01,Y40-44,10080,5,86112
20755,ES42,M,2016-01-01,Y45-49,10080,5,83325
20756,ES42,M,2016-01-01,Y5-9,10080,5,58171
20757,ES42,M,2016-01-01,Y50-54,10080,5,78705
20758,ES42,M,2016-01-01,Y55-59,10080,5,68305
20759,ES42,M,2016-01-01,Y60-64,10080,5,51281
20760,ES42,M,2016-01-01,Y65-69,10080,5,44760
20761,ES42,M,2016-01-01,Y70-74,10080,5,36664
20762,ES42,M,2016-01-01,Y75-79,10080,5,31511
20763,ES42,M,2016-01-01,Y80-84,10080,5,29322
20764,ES42,M,2016-01-01,Y85-89,10080,5,18273
20765,ES42,M,2016-01-01,Y_GE90,22176,11,7656
20766,ES42,M,2016-01-01,Y_LT5,10080,5,50159
20767,ES42,M,2016-07-01,Y10-14,10080,135,55372
20768,ES42,M,2016-07-01,Y15-19,10080,135,53299
20769,ES42,M,2016-07-01,Y20-24,10080,135,55989
20770,ES42,M,2016-07-01,Y25-29,10080,135,60556
20771,ES42,M,2016-07-01,Y30-34,10080,135,70069
20772,ES42,M,2016-07-01,Y35-39,10080,135,85795
20773,ES42,M,2016-07-01,Y40-44,10080,135,86242
20774,ES42,M,2016-07-01,Y45-49,10080,135,83217
20775,ES42,M,2016-07-01,Y5-9,10080,135,57721
20776,ES42,M,2016-07-01,Y50-54,10080,135,79012
20777,ES42,M,2016-07-01,Y55-59,10080,135,69626
20778,ES42,M,2016-07-01,Y60-64,10080,135,52292
20779,ES42,M,2016-07-01,Y65-69,10080,135,45219
20780,ES42,M,2016-07-01,Y70-74,10080,135,37243
20781,ES42,M,2016-07-01,Y75-79,10080,135,30525
20782,ES42,M,2016-07-01,Y80-84,10080,135,29049
20783,ES42,M,2016-07-01,Y85-89,10080,135,18416
20784,ES42,M,2016-07-01,Y_GE90,22176,297,8039
20785,ES42,M,2016-07-01,Y_LT5,10080,135,49159
20786,ES42,M,2017-01-01,Y10-14,10085,5,55867
20787,ES42,M,2017-01-01,Y15-19,10085,5,53343
20788,ES42,M,2017-01-01,Y20-24,10085,5,55361
20789,ES42,M,2017-01-01,Y25-29,10085,5,59800
20790,ES42,M,2017-01-01,Y30-34,10085,5,68124
20791,ES42,M,2017-01-01,Y35-39,10085,5,84397
20792,ES42,M,2017-01-01,Y40-44,10085,5,86512
20793,ES42,M,2017-01-01,Y45-49,10085,5,83136
20794,ES42,M,2017-01-01,Y5-9,10085,5,57312
20795,ES42,M,2017-01-01,Y50-54,10085,5,79497
20796,ES42,M,2017-01-01,Y55-59,10085,5,71023
20797,ES42,M,2017-01-01,Y60-64,10085,5,53348
20798,ES42,M,2017-01-01,Y65-69,10085,5,45752
20799,ES42,M,2017-01-01,Y70-74,10085,5,37849
20800,ES42,M,2017-01-01,Y75-79,10085,5,29604
20801,ES42,M,2017-01-01,Y80-84,10085,5,28841
20802,ES42,M,2017-01-01,Y85-89,10085,5,18663
20803,ES42,M,2017-01-01,Y_GE90,22187,11,8356
20804,ES42,M,2017-01-01,Y_LT5,10085,5,48472
20805,ES42,M,2017-07-01,Y10-14,10085,135,56041
20806,ES42,M,2017-07-01,Y15-19,10085,135,53534
20807,ES42,M,2017-07-01,Y20-24,10085,135,54831
20808,ES42,M,2017-07-01,Y25-29,10085,135,58934
20809,ES42,M,2017-07-01,Y30-34,10085,135,66216
20810,ES42,M,2017-07-01,Y35-39,10085,135,82375
20811,ES42,M,2017-07-01,Y40-44,10085,135,86312
20812,ES42,M,2017-07-01,Y45-49,10085,135,82709
20813,ES42,M,2017-07-01,Y5-9,10085,135,56606
20814,ES42,M,2017-07-01,Y50-54,10085,135,79953
20815,ES42,M,2017-07-01,Y55-59,10085,135,71685
20816,ES42,M,2017-07-01,Y60-64,10085,135,54353
20817,ES42,M,2017-07-01,Y65-69,10085,135,46219
20818,ES42,M,2017-07-01,Y70-74,10085,135,38423
20819,ES42,M,2017-07-01,Y75-79,10085,135,29150
20820,ES42,M,2017-07-01,Y80-84,10085,135,28338
20821,ES42,M,2017-07-01,Y85-89,10085,135,18841
20822,ES42,M,2017-07-01,Y_GE90,22187,297,8608
20823,ES42,M,2017-07-01,Y_LT5,10085,135,47692
20824,ES42,M,2018-01-01,Y10-14,10090,5,56402
20825,ES42,M,2018-01-01,Y15-19,10090,5,53794
20826,ES42,M,2018-01-01,Y20-24,10090,5,54589
20827,ES42,M,2018-01-01,Y25-29,10090,5,58404
20828,ES42,M,2018-01-01,Y30-34,10090,5,64726
20829,ES42,M,2018-01-01,Y35-39,10090,5,80763
20830,ES42,M,2018-01-01,Y40-44,10090,5,86449
20831,ES42,M,2018-01-01,Y45-49,10090,5,82505
20832,ES42,M,2018-01-01,Y5-9,10090,5,56256
20833,ES42,M,2018-01-01,Y50-54,10090,5,80501
20834,ES42,M,2018-01-01,Y55-59,10090,5,72456
20835,ES42,M,2018-01-01,Y60-64,10090,5,55464
20836,ES42,M,2018-01-01,Y65-69,10090,5,46788
20837,ES42,M,2018-01-01,Y70-74,10090,5,39084
20838,ES42,M,2018-01-01,Y75-79,10090,5,28774
20839,ES42,M,2018-01-01,Y80-84,10090,5,28038
20840,ES42,M,2018-01-01,Y85-89,10090,5,19165
20841,ES42,M,2018-01-01,Y_GE90,22198,11,8825
20842,ES42,M,2018-01-01,Y_LT5,10090,5,47368
20843,ES42,M,2018-07-01,Y10-14,10090,135,57030
20844,ES42,M,2018-07-01,Y15-19,10090,135,54150
20845,ES42,M,2018-07-01,Y20-24,10090,135,54396
20846,ES42,M,2018-07-01,Y25-29,10090,135,57920
20847,ES42,M,2018-07-01,Y30-34,10090,135,63465
20848,ES42,M,2018-07-01,Y35-39,10090,135,78904
20849,ES42,M,2018-07-01,Y40-44,10090,135,86371
20850,ES42,M,2018-07-01,Y45-49,10090,135,82473
20851,ES42,M,2018-07-01,Y5-9,10090,135,55228
20852,ES42,M,2018-07-01,Y50-54,10090,135,80790
20853,ES42,M,2018-07-01,Y55-59,10090,135,73189
20854,ES42,M,2018-07-01,Y60-64,10090,135,56902
20855,ES42,M,2018-07-01,Y65-69,10090,135,46892
20856,ES42,M,2018-07-01,Y70-74,10090,135,39546
20857,ES42,M,2018-07-01,Y75-79,10090,135,29429
20858,ES42,M,2018-07-01,Y80-84,10090,135,27125
20859,ES42,M,2018-07-01,Y85-89,10090,135,19271
20860,ES42,M,2018-07-01,Y_GE90,22198,297,9003
20861,ES42,M,2018-07-01,Y_LT5,10090,135,46829
20862,ES42,M,2019-01-01,Y10-14,10095,5,57840
20863,ES42,M,2019-01-01,Y15-19,10095,5,54678
20864,ES42,M,2019-01-01,Y20-24,10095,5,54558
20865,ES42,M,2019-01-01,Y25-29,10095,5,57711
20866,ES42,M,2019-01-01,Y30-34,10095,5,62598
20867,ES42,M,2019-01-01,Y35-39,10095,5,77314
20868,ES42,M,2019-01-01,Y40-44,10095,5,86607
20869,ES42,M,2019-01-01,Y45-49,10095,5,82583
20870,ES42,M,2019-01-01,Y5-9,10095,5,54411
20871,ES42,M,2019-01-01,Y50-54,10095,5,81258
20872,ES42,M,2019-01-01,Y55-59,10095,5,74002
20873,ES42,M,2019-01-01,Y60-64,10095,5,58454
20874,ES42,M,2019-01-01,Y65-69,10095,5,47062
20875,ES42,M,2019-01-01,Y70-74,10095,5,40121
20876,ES42,M,2019-01-01,Y75-79,10095,5,30195
20877,ES42,M,2019-01-01,Y80-84,10095,5,26443
20878,ES42,M,2019-01-01,Y85-89,10095,5,19602
20879,ES42,M,2019-01-01,Y_GE90,22209,11,9317
20880,ES42,M,2019-01-01,Y_LT5,10095,5,46350
20881,ES42,M,2019-07-01,Y10-14,10095,135,58133
20882,ES42,M,2019-07-01,Y15-19,10095,135,55252
20883,ES42,M,2019-07-01,Y20-24,10095,135,54893
20884,ES42,M,2019-07-01,Y25-29,10095,135,57686
20885,ES42,M,2019-07-01,Y30-34,10095,135,62062
20886,ES42,M,2019-07-01,Y35-39,10095,135,75983
20887,ES42,M,2019-07-01,Y40-44,10095,135,86496
20888,ES42,M,2019-07-01,Y45-49,10095,135,82989
20889,ES42,M,2019-07-01,Y5-9,10095,135,53911
20890,ES42,M,2019-07-01,Y50-54,10095,135,81209
20891,ES42,M,2019-07-01,Y55-59,10095,135,75021
20892,ES42,M,2019-07-01,Y60-64,10095,135,60303
20893,ES42,M,2019-07-01,Y65-69,10095,135,47353
20894,ES42,M,2019-07-01,Y70-74,10095,135,40485
20895,ES42,M,2019-07-01,Y75-79,10095,135,31631
20896,ES42,M,2019-07-01,Y80-84,10095,135,24995
20897,ES42,M,2019-07-01,Y85-89,10095,135,19519
20898,ES42,M,2019-07-01,Y_GE90,22209,297,9568
20899,ES42,M,2019-07-01,Y_LT5,10095,135,45784
20900,ES42,M,2020-01-01,Y10-14,10100,5,58674
20901,ES42,M,2020-01-01,Y15-19,10100,5,55851
20902,ES42,M,2020-01-01,Y20-24,10100,5,55297
20903,ES42,M,2020-01-01,Y25-29,10100,5,57583
20904,ES42,M,2020-01-01,Y30-34,10100,5,61648
20905,ES42,M,2020-01-01,Y35-39,10100,5,74566
20906,ES42,M,2020-01-01,Y40-44,10100,5,86528
20907,ES42,M,2020-01-01,Y45-49,10100,5,83414
20908,ES42,M,2020-01-01,Y5-9,10100,5,53566
20909,ES42,M,2020-01-01,Y50-54,10100,5,81125
20910,ES42,M,2020-01-01,Y55-59,10100,5,76100
20911,ES42,M,2020-01-01,Y60-64,10100,5,62198
20912,ES42,M,2020-01-01,Y65-69,10100,5,47660
20913,ES42,M,2020-01-01,Y70-74,10100,5,40879
20914,ES42,M,2020-01-01,Y75-79,10100,5,33044
20915,ES42,M,2020-01-01,Y80-84,10100,5,23743
20916,ES42,M,2020-01-01,Y85-89,10100,5,19634
20917,ES42,M,2020-01-01,Y_GE90,22220,11,9912
20918,ES42,M,2020-01-01,Y_LT5,10100,5,45337
20919,ES42,M,2020-07-01,Y10-14,10100,135,58815
20920,ES42,M,2020-07-01,Y15-19,10100,135,56044
20921,ES42,M,2020-07-01,Y20-24,10100,135,55725
20922,ES42,M,2020-07-01,Y25-29,10100,135,57591
20923,ES42,M,2020-07-01,Y30-34,10100,135,61467
20924,ES42,M,2020-07-01,Y35-39,10100,135,72984
20925,ES42,M,2020-07-01,Y40-44,10100,135,86200
20926,ES42,M,2020-07-01,Y45-49,10100,135,83836
20927,ES42,M,2020-07-01,Y5-9,10100,135,53147
20928,ES42,M,2020-07-01,Y50-54,10100,135,81348
20929,ES42,M,2020-07-01,Y55-59,10100,135,76544
20930,ES42,M,2020-07-01,Y60-64,10100,135,63919
20931,ES42,M,2020-07-01,Y65-69,10100,135,48110
20932,ES42,M,2020-07-01,Y70-74,10100,135,40937
20933,ES42,M,2020-07-01,Y75-79,10100,135,32220
20934,ES42,M,2020-07-01,Y80-84,10100,135,23842
20935,ES42,M,2020-07-01,Y85-89,10100,135,18828
20936,ES42,M,2020-07-01,Y_GE90,22220,297,9678
20937,ES42,M,2020-07-01,Y_LT5,10100,135,44407
20938,ES42,T,2002-01-01,Y10-14,10010,5,102435
20939,ES42,T,2002-01-01,Y15-19,10010,5,109692
20940,ES42,T,2002-01-01,Y20-24,10010,5,127673
20941,ES42,T,2002-01-01,Y25-29,10010,5,135275
20942,ES42,T,2002-01-01,Y30-34,10010,5,137705
20943,ES42,T,2002-01-01,Y35-39,10010,5,140671
20944,ES42,T,2002-01-01,Y40-44,10010,5,129943
20945,ES42,T,2002-01-01,Y45-49,10010,5,100990
20946,ES42,T,2002-01-01,Y5-9,10010,5,92661
20947,ES42,T,2002-01-01,Y50-54,10010,5,91702
20948,ES42,T,2002-01-01,Y55-59,10010,5,83191
20949,ES42,T,2002-01-01,Y60-64,10010,5,77453
20950,ES42,T,2002-01-01,Y65-69,10010,5,96361
20951,ES42,T,2002-01-01,Y70-74,10010,5,93988
20952,ES42,T,2002-01-01,Y75-79,10010,5,75625
20953,ES42,T,2002-01-01,Y80-84,10010,5,45587
20954,ES42,T,2002-01-01,Y85-89,10010,5,24592
20955,ES42,T,2002-01-01,Y_GE90,22022,11,11704
20956,ES42,T,2002-01-01,Y_LT5,10010,5,86244
20957,ES42,T,2002-07-01,Y10-14,10010,135,102934
20958,ES42,T,2002-07-01,Y15-19,10010,135,109404
20959,ES42,T,2002-07-01,Y20-24,10010,135,128130
20960,ES42,T,2002-07-01,Y25-29,10010,135,137282
20961,ES42,T,2002-07-01,Y30-34,10010,135,139206
20962,ES42,T,2002-07-01,Y35-39,10010,135,142336
20963,ES42,T,2002-07-01,Y40-44,10010,135,132343
20964,ES42,T,2002-07-01,Y45-49,10010,135,103687
20965,ES42,T,2002-07-01,Y5-9,10010,135,92086
20966,ES42,T,2002-07-01,Y50-54,10010,135,93181
20967,ES42,T,2002-07-01,Y55-59,10010,135,84675
20968,ES42,T,2002-07-01,Y60-64,10010,135,76131
20969,ES42,T,2002-07-01,Y65-69,10010,135,95277
20970,ES42,T,2002-07-01,Y70-74,10010,135,94324
20971,ES42,T,2002-07-01,Y75-79,10010,135,75951
20972,ES42,T,2002-07-01,Y80-84,10010,135,47424
20973,ES42,T,2002-07-01,Y85-89,10010,135,24509
20974,ES42,T,2002-07-01,Y_GE90,22022,297,11912
20975,ES42,T,2002-07-01,Y_LT5,10010,135,87029
20976,ES42,T,2003-01-01,Y10-14,10015,5,103707
20977,ES42,T,2003-01-01,Y15-19,10015,5,109380
20978,ES42,T,2003-01-01,Y20-24,10015,5,128888
20979,ES42,T,2003-01-01,Y25-29,10015,5,139595
20980,ES42,T,2003-01-01,Y30-34,10015,5,140862
20981,ES42,T,2003-01-01,Y35-39,10015,5,144440
20982,ES42,T,2003-01-01,Y40-44,10015,5,135079
20983,ES42,T,2003-01-01,Y45-49,10015,5,106748
20984,ES42,T,2003-01-01,Y5-9,10015,5,91568
20985,ES42,T,2003-01-01,Y50-54,10015,5,94910
20986,ES42,T,2003-01-01,Y55-59,10015,5,86397
20987,ES42,T,2003-01-01,Y60-64,10015,5,75030
20988,ES42,T,2003-01-01,Y65-69,10015,5,94457
20989,ES42,T,2003-01-01,Y70-74,10015,5,94968
20990,ES42,T,2003-01-01,Y75-79,10015,5,76652
20991,ES42,T,2003-01-01,Y80-84,10015,5,49401
20992,ES42,T,2003-01-01,Y85-89,10015,5,24636
20993,ES42,T,2003-01-01,Y_GE90,22033,11,12290
20994,ES42,T,2003-01-01,Y_LT5,10015,5,88137
20995,ES42,T,2003-07-01,Y10-14,10015,135,103868
20996,ES42,T,2003-07-01,Y15-19,10015,135,109596
20997,ES42,T,2003-07-01,Y20-24,10015,135,128631
20998,ES42,T,2003-07-01,Y25-29,10015,135,142022
20999,ES42,T,2003-07-01,Y30-34,10015,135,142309
21000,ES42,T,2003-07-01,Y35-39,10015,135,146114
21001,ES42,T,2003-07-01,Y40-44,10015,135,137642
21002,ES42,T,2003-07-01,Y45-49,10015,135,110387
21003,ES42,T,2003-07-01,Y5-9,10015,135,91901
21004,ES42,T,2003-07-01,Y50-54,10015,135,95412
21005,ES42,T,2003-07-01,Y55-59,10015,135,87870
21006,ES42,T,2003-07-01,Y60-64,10015,135,76723
21007,ES42,T,2003-07-01,Y65-69,10015,135,91875
21008,ES42,T,2003-07-01,Y70-74,10015,135,95293
21009,ES42,T,2003-07-01,Y75-79,10015,135,77561
21010,ES42,T,2003-07-01,Y80-84,10015,135,51004
21011,ES42,T,2003-07-01,Y85-89,10015,135,24909
21012,ES42,T,2003-07-01,Y_GE90,22033,297,12454
21013,ES42,T,2003-07-01,Y_LT5,10015,135,89385
21014,ES42,T,2004-01-01,Y10-14,10020,5,104086
21015,ES42,T,2004-01-01,Y15-19,10020,5,109953
21016,ES42,T,2004-01-01,Y20-24,10020,5,128536
21017,ES42,T,2004-01-01,Y25-29,10020,5,144711
21018,ES42,T,2004-01-01,Y30-34,10020,5,144098
21019,ES42,T,2004-01-01,Y35-39,10020,5,148062
21020,ES42,T,2004-01-01,Y40-44,10020,5,140372
21021,ES42,T,2004-01-01,Y45-49,10020,5,114076
21022,ES42,T,2004-01-01,Y5-9,10020,5,92273
21023,ES42,T,2004-01-01,Y50-54,10020,5,95811
21024,ES42,T,2004-01-01,Y55-59,10020,5,89261
21025,ES42,T,2004-01-01,Y60-64,10020,5,78366
21026,ES42,T,2004-01-01,Y65-69,10020,5,89185
21027,ES42,T,2004-01-01,Y70-74,10020,5,95554
21028,ES42,T,2004-01-01,Y75-79,10020,5,78453
21029,ES42,T,2004-01-01,Y80-84,10020,5,52545
21030,ES42,T,2004-01-01,Y85-89,10020,5,25125
21031,ES42,T,2004-01-01,Y_GE90,22044,11,12540
21032,ES42,T,2004-01-01,Y_LT5,10020,5,90538
21033,ES42,T,2004-07-01,Y10-14,10020,135,103652
21034,ES42,T,2004-07-01,Y15-19,10020,135,110096
21035,ES42,T,2004-07-01,Y20-24,10020,135,128279
21036,ES42,T,2004-07-01,Y25-29,10020,135,146288
21037,ES42,T,2004-07-01,Y30-34,10020,135,145990
21038,ES42,T,2004-07-01,Y35-39,10020,135,149114
21039,ES42,T,2004-07-01,Y40-44,10020,135,142937
21040,ES42,T,2004-07-01,Y45-49,10020,135,118198
21041,ES42,T,2004-07-01,Y5-9,10020,135,92737
21042,ES42,T,2004-07-01,Y50-54,10020,135,96774
21043,ES42,T,2004-07-01,Y55-59,10020,135,90151
21044,ES42,T,2004-07-01,Y60-64,10020,135,81970
21045,ES42,T,2004-07-01,Y65-69,10020,135,85235
21046,ES42,T,2004-07-01,Y70-74,10020,135,95007
21047,ES42,T,2004-07-01,Y75-79,10020,135,79478
21048,ES42,T,2004-07-01,Y80-84,10020,135,54210
21049,ES42,T,2004-07-01,Y85-89,10020,135,25131
21050,ES42,T,2004-07-01,Y_GE90,22044,297,12868
21051,ES42,T,2004-07-01,Y_LT5,10020,135,91624
21052,ES42,T,2005-01-01,Y10-14,10025,5,103480
21053,ES42,T,2005-01-01,Y15-19,10025,5,111069
21054,ES42,T,2005-01-01,Y20-24,10025,5,129456
21055,ES42,T,2005-01-01,Y25-29,10025,5,149308
21056,ES42,T,2005-01-01,Y30-34,10025,5,149000
21057,ES42,T,2005-01-01,Y35-39,10025,5,151050
21058,ES42,T,2005-01-01,Y40-44,10025,5,145890
21059,ES42,T,2005-01-01,Y45-49,10025,5,122630
21060,ES42,T,2005-01-01,Y5-9,10025,5,93579
21061,ES42,T,2005-01-01,Y50-54,10025,5,97955
21062,ES42,T,2005-01-01,Y55-59,10025,5,91172
21063,ES42,T,2005-01-01,Y60-64,10025,5,85670
21064,ES42,T,2005-01-01,Y65-69,10025,5,81238
21065,ES42,T,2005-01-01,Y70-74,10025,5,94533
21066,ES42,T,2005-01-01,Y75-79,10025,5,80576
21067,ES42,T,2005-01-01,Y80-84,10025,5,55968
21068,ES42,T,2005-01-01,Y85-89,10025,5,25265
21069,ES42,T,2005-01-01,Y_GE90,22055,11,13065
21070,ES42,T,2005-01-01,Y_LT5,10025,5,93103
21071,ES42,T,2005-07-01,Y10-14,10025,135,103331
21072,ES42,T,2005-07-01,Y15-19,10025,135,111756
21073,ES42,T,2005-07-01,Y20-24,10025,135,129822
21074,ES42,T,2005-07-01,Y25-29,10025,135,151540
21075,ES42,T,2005-07-01,Y30-34,10025,135,152011
21076,ES42,T,2005-07-01,Y35-39,10025,135,153225
21077,ES42,T,2005-07-01,Y40-44,10025,135,147948
21078,ES42,T,2005-07-01,Y45-49,10025,135,127117
21079,ES42,T,2005-07-01,Y5-9,10025,135,94658
21080,ES42,T,2005-07-01,Y50-54,10025,135,99690
21081,ES42,T,2005-07-01,Y55-59,10025,135,92149
21082,ES42,T,2005-07-01,Y60-64,10025,135,84155
21083,ES42,T,2005-07-01,Y65-69,10025,135,82446
21084,ES42,T,2005-07-01,Y70-74,10025,135,93559
21085,ES42,T,2005-07-01,Y75-79,10025,135,81750
21086,ES42,T,2005-07-01,Y80-84,10025,135,56739
21087,ES42,T,2005-07-01,Y85-89,10025,135,25730
21088,ES42,T,2005-07-01,Y_GE90,22055,297,13037
21089,ES42,T,2005-07-01,Y_LT5,10025,135,94490
21090,ES42,T,2006-01-01,Y10-14,10030,5,103480
21091,ES42,T,2006-01-01,Y15-19,10030,5,112538
21092,ES42,T,2006-01-01,Y20-24,10030,5,129528
21093,ES42,T,2006-01-01,Y25-29,10030,5,153364
21094,ES42,T,2006-01-01,Y30-34,10030,5,154717
21095,ES42,T,2006-01-01,Y35-39,10030,5,155185
21096,ES42,T,2006-01-01,Y40-44,10030,5,150052
21097,ES42,T,2006-01-01,Y45-49,10030,5,131615
21098,ES42,T,2006-01-01,Y5-9,10030,5,95849
21099,ES42,T,2006-01-01,Y50-54,10030,5,101529
21100,ES42,T,2006-01-01,Y55-59,10030,5,93086
21101,ES42,T,2006-01-01,Y60-64,10030,5,82615
21102,ES42,T,2006-01-01,Y65-69,10030,5,83820
21103,ES42,T,2006-01-01,Y70-74,10030,5,92793
21104,ES42,T,2006-01-01,Y75-79,10030,5,83241
21105,ES42,T,2006-01-01,Y80-84,10030,5,57925
21106,ES42,T,2006-01-01,Y85-89,10030,5,26655
21107,ES42,T,2006-01-01,Y_GE90,22066,11,13341
21108,ES42,T,2006-01-01,Y_LT5,10030,5,96115
21109,ES42,T,2006-07-01,Y10-14,10030,135,103238
21110,ES42,T,2006-07-01,Y15-19,10030,135,113277
21111,ES42,T,2006-07-01,Y20-24,10030,135,130019
21112,ES42,T,2006-07-01,Y25-29,10030,135,155043
21113,ES42,T,2006-07-01,Y30-34,10030,135,158753
21114,ES42,T,2006-07-01,Y35-39,10030,135,157227
21115,ES42,T,2006-07-01,Y40-44,10030,135,152257
21116,ES42,T,2006-07-01,Y45-49,10030,135,135405
21117,ES42,T,2006-07-01,Y5-9,10030,135,97347
21118,ES42,T,2006-07-01,Y50-54,10030,135,104155
21119,ES42,T,2006-07-01,Y55-59,10030,135,94398
21120,ES42,T,2006-07-01,Y60-64,10030,135,84405
21121,ES42,T,2006-07-01,Y65-69,10030,135,81131
21122,ES42,T,2006-07-01,Y70-74,10030,135,92479
21123,ES42,T,2006-07-01,Y75-79,10030,135,83529
21124,ES42,T,2006-07-01,Y80-84,10030,135,58882
21125,ES42,T,2006-07-01,Y85-89,10030,135,27982
21126,ES42,T,2006-07-01,Y_GE90,22066,297,13577
21127,ES42,T,2006-07-01,Y_LT5,10030,135,98120
21128,ES42,T,2007-01-01,Y10-14,10035,5,103372
21129,ES42,T,2007-01-01,Y15-19,10035,5,114327
21130,ES42,T,2007-01-01,Y20-24,10035,5,131140
21131,ES42,T,2007-01-01,Y25-29,10035,5,157385
21132,ES42,T,2007-01-01,Y30-34,10035,5,163574
21133,ES42,T,2007-01-01,Y35-39,10035,5,160002
21134,ES42,T,2007-01-01,Y40-44,10035,5,154861
